cost = 0.248485, w1 = 2.457055, w2 = -2.513058
cost = 0.248485, w1 = 2.457056, w2 = -2.512932
cost = 0.248485, w1 = 2.457057, w2 = -2.512807
cost = 0.248484, w1 = 2.457057, w2 = -2.512681
cost = 0.248484, w1 = 2.457058, w2 = -2.512556
cost = 0.248484, w1 = 2.457059, w2 = -2.512431
cost = 0.248484, w1 = 2.457060, w2 = -2.512306
cost = 0.248483, w1 = 2.457061, w2 = -2.512181
cost = 0.248483, w1 = 2.457062, w2 = -2.512056
cost = 0.248483, w1 = 2.457063, w2 = -2.511930
cost = 0.248483, w1 = 2.457064, w2 = -2.511805
cost = 0.248482, w1 = 2.457065, w2 = -2.511680
cost = 0.248482, w1 = 2.457066, w2 = -2.511555
cost = 0.248482, w1 = 2.457067, w2 = -2.511430
cost = 0.248482, w1 = 2.457068, w2 = -2.511305
cost = 0.248481, w1 = 2.457069, w2 = -2.511179
cost = 0.248481, w1 = 2.457070, w2 = -2.511054
cost = 0.248481, w1 = 2.457071, w2 = -2.510929
cost = 0.248481, w1 = 2.457072, w2 = -2.510804
cost = 0.248480, w1 = 2.457073, w2 = -2.510679
cost = 0.248480, w1 = 2.457074, w2 = -2.510554
cost = 0.248480, w1 = 2.457075, w2 = -2.510429
cost = 0.248480, w1 = 2.457076, w2 = -2.510304
cost = 0.248479, w1 = 2.457077, w2 = -2.510179
cost = 0.248479, w1 = 2.457078, w2 = -2.510054
cost = 0.248479, w1 = 2.457078, w2 = -2.509929
cost = 0.248479, w1 = 2.457079, w2 = -2.509804
cost = 0.248479, w1 = 2.457080, w2 = -2.509679
cost = 0.248478, w1 = 2.457081, w2 = -2.509554
cost = 0.248478, w1 = 2.457082, w2 = -2.509429
cost = 0.248478, w1 = 2.457083, w2 = -2.509304
cost = 0.248478, w1 = 2.457084, w2 = -2.509179
cost = 0.248477, w1 = 2.457085, w2 = -2.509054
cost = 0.248477, w1 = 2.457086, w2 = -2.508929
cost = 0.248477, w1 = 2.457087, w2 = -2.508805
cost = 0.248477, w1 = 2.457088, w2 = -2.508680
0 | 0 = 0.995614
0 | 1 = 0.948651
1 | 0 = 0.999623
1 | 1 = 0.995383
